repo_url,commit_sha,commit_message,llm_model,llm_classification,llm_reason
https://github.com/Shabinder/SpotiFlyer.git,cf6fec172eed875ac3ecbfe5347416be16e45325,"Code Cleanup
",codellama:7b,HighComplexityDebt,"The code has a high complexity debt due to the presence of long methods, duplicate code, complex conditions, and improper variable names. The developer should refactor the code to reduce technical debt and improve code structure."
https://github.com/Shabinder/SpotiFlyer.git,e8a479d23db4bb5ec607068d478eb5ef238ced93,"Webpack WorkAround (WebApp->Unstable)
",codellama:7b,None,No matching files changed in diff for extensions: .kt
https://github.com/Shabinder/SpotiFlyer.git,1a7124bb607b048e392fd1254e710095191294e5,"Commonize all resources
",codellama:7b,None,No matching files changed in diff for extensions: .kt
https://github.com/Shabinder/SpotiFlyer.git,13471d4a28e7f25b75d5b916668b1b239ca841f4,"Gradle Deps Catalog, Gradle Script Cleanup, Compose, WebApp Updated
",codellama:7b,None,"There are no code smells in this commit based on the provided diff. The changes are related to updating dependencies, adding new features, and improving code structure."
https://github.com/libre-tube/LibreTube.git,b8e090d85bb024503d946c81e2a0b98364917769,"Merge pull request #7468 from SEKI-YUTA/refactor/remove-unused-import

Chore: Remove unused imports whole application",codellama:7b,StorageBloatSmell,"Removing redundant assets or resources, optimizing image size, clearing the cache, reducing disk writes."
https://github.com/libre-tube/LibreTube.git,93875f7aed78656f8f6c0eb1a9ccb70217da749f,"refactor: Remove unused imports

This commit removes several unused imports across the application.
",codellama:7b,StorageBloatSmell,"The commit removes several unused imports across the application, which is a common practice to reduce the size of the APK file. This change does not introduce any new code smells."
https://github.com/libre-tube/LibreTube.git,7c5d76cba41b5ca8051e18d9ca8d297944cd3484,"refactor: remove context parameter and unused deps from InstanceRepository (#7466)

* Refactor: Remove context parameter from InstanceRepository

The `Context` parameter was unused in the `InstanceRepository` constructor and has been removed. This simplifies the class and its instantiation.

* Refactor: remove unused imports in InstanceRepository

The `Context` and `R` imports were not used in `InstanceRepository.kt` and have been removed.",codellama:7b,HighComplexityDebt,Removing unused imports in InstanceRepository simplifies the class and its instantiation.
https://github.com/libre-tube/LibreTube.git,d2c6fa2b93d477303daea37e1820c8c9867ef100,"Merge pull request #7442 from FineFindus/refactor/pref-version

refactor(Preferences): use `MIGRATION` length as version",codellama:7b,HighComplexityDebt,"The commit message mentions refactoring to reduce technical debt, which suggests that the changes are related to improving code structure and reducing complexity."
https://github.com/libre-tube/LibreTube.git,7ab366f21867f03b0ed1d42ec35f4b8db7efb2ce,"refactor(Preferences): use `MIGRATION` length as version

Uses the `MIGRATION` length to determine the appropriate migrations to be run.
This works, as opposed to Room migrations, there is no `AutoMigration`, i.e. no
version increase without a corresponding `PreferenceMigration`. By
automatically determining the preference version, we avoid issues, where a new
migration is created, but never actually run, as the version is not incremented.

Ref: https://github.com/libre-tube/LibreTube/commit/c746647041515ed8e52077753978fb099a53a543
",codellama:7b,HighComplexityDebt,"The commit message mentions migrating the application to a newer preference version, which suggests that the developer is trying to reduce technical debt by refactoring the code. The diff shows that the developer has added a new constant for the preference version and updated the migration logic to automatically determine the appropriate migrations to be run. This suggests that the developer is trying to simplify the code structure and improve its maintainability."
https://github.com/ankidroid/Anki-Android.git,e05962537c4614c9a5d3c260605f5a98b18a2524,"refactor: rename 'ParcelableUtils'

-> utils.ext.Parcel.kt

Fixes 18746
",codellama:7b,HighComplexityDebt,"The commit message mentions renaming a class, which suggests that the developer is refactoring to reduce technical debt and improve code structure. The diff shows changes related to removing long methods, eliminating duplicate code, simplifying complex conditions, and improving variable names, all of which are high complexity debt-related optimizations."
https://github.com/ankidroid/Anki-Android.git,9f0eb189449afb3d9078461b888d835c6b006801,"refactor(utils): add increaseHorizontalPaddingOfMenuIcons

adds the `increaseHorizontalPaddingOfMenuIcons` public method, and some other refactors to make that possible
",codellama:7b,HighComplexityDebt,"The commit message mentions adding a new method, but the diff only shows changes to existing code. This could indicate that the developer is trying to fix a high complexity debt by refactoring an existing method without actually addressing the root cause of the issue."
https://github.com/ankidroid/Anki-Android.git,bf61cbcc4497e7cb0c1f849268f3bdac54aa6d96,"refactor: MenuUtils
",codellama:7b,HighComplexityDebt,"The commit message mentions refactoring, which suggests that the developer is trying to reduce technical debt by simplifying complex code. The diff shows that the developer has removed a long method and eliminated duplicate code, which are both high complexity debt mitigation strategies."
https://github.com/ankidroid/Anki-Android.git,4806e76e46eb17fd06fb15b57ee8c27926886921,"fix(release): Unable to start activity: MultimediaActivity

Reverts b73ac85ea22f641b8bc3700ff8d36e0c18be97d9

We got the following truncated stack trace due to proguard/minify

Fix it via implementing Parcelize/Parcelable

```
java.lang.RuntimeException: Unable to start activity ComponentInfo{com.ichi2.anki/com.ichi2.anki.multimedia.MultimediaActivity}: android.os.BadParcelableException: Parcelable encountered IOException reading a Serializable object (name = com.ichi2.anki.multimedia.f)
    at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:4377)
    at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:4574)
    ...
    at android.os.Looper.loop(Looper.java:393)
    at android.app.ActivityThread.main(ActivityThread.java:9549)
    at java.lang.reflect.Method.invoke(Native Method)
    at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:600)
    at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1005)
Caused by: android.os.BadParcelableException: Parcelable encountered IOException reading a Serializable object (name = com.ichi2.anki.multimedia.f)
    at android.os.Parcel.readSerializableInternal(Parcel.java:5410)
    at android.os.Parcel.readValue(Parcel.java:4928)
    at android.os.Parcel.readValue(Parcel.java:4625)
    ...
    at android.os.Bundle.getSerializable(Bundle.java:1283)
    at com.ichi2.compat.CompatV33.getSerializable(CompatV33.kt:47)
    at com.ichi2.compat.CompatHelper$Companion.getSerializableCompat(CompatHelper.java:85)
    at com.ichi2.anki.multimedia.MultimediaActivity.getMultimediaArgsExtra(MultimediaActivity.kt:66)
    at com.ichi2.anki.multimedia.MultimediaActivity.onCreate(MultimediaActivity.kt:96)
    at android.app.Activity.performCreate(Activity.java:9196)
Caused by: java.io.InvalidClassException: m4.d; no valid constructor
    at java.io.ObjectStreamClass$ExceptionInfo.newInvalidClassException(ObjectStreamClass.java:163)
    at java.io.ObjectStreamClass.checkDeserialize(ObjectStreamClass.java:832)
```

Fixes 18712
",codellama:7b,None,"The commit message does not contain any code smells, as it only reverts a previous commit and does not include any new changes."
https://github.com/ankidroid/Anki-Android.git,b73ac85ea22f641b8bc3700ff8d36e0c18be97d9,"fix(release): Unable to start activity: MultimediaActivity

We got the following truncated stack trace due to proguard/minify

```
java.lang.RuntimeException: Unable to start activity ComponentInfo{com.ichi2.anki/com.ichi2.anki.multimedia.MultimediaActivity}: android.os.BadParcelableException: Parcelable encountered IOException reading a Serializable object (name = com.ichi2.anki.multimedia.f)
	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:4377)
	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:4574)
	...
	at android.os.Looper.loop(Looper.java:393)
	at android.app.ActivityThread.main(ActivityThread.java:9549)
	at java.lang.reflect.Method.invoke(Native Method)
	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:600)
	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1005)
Caused by: android.os.BadParcelableException: Parcelable encountered IOException reading a Serializable object (name = com.ichi2.anki.multimedia.f)
	at android.os.Parcel.readSerializableInternal(Parcel.java:5410)
	at android.os.Parcel.readValue(Parcel.java:4928)
	at android.os.Parcel.readValue(Parcel.java:4625)
	...
	at android.os.Bundle.getSerializable(Bundle.java:1283)
	at com.ichi2.compat.CompatV33.getSerializable(CompatV33.kt:47)
	at com.ichi2.compat.CompatHelper$Companion.getSerializableCompat(CompatHelper.java:85)
	at com.ichi2.anki.multimedia.MultimediaActivity.getMultimediaArgsExtra(MultimediaActivity.kt:66)
	at com.ichi2.anki.multimedia.MultimediaActivity.onCreate(MultimediaActivity.kt:96)
	at android.app.Activity.performCreate(Activity.java:9196)
Caused by: java.io.InvalidClassException: m4.d; no valid constructor
	at java.io.ObjectStreamClass$ExceptionInfo.newInvalidClassException(ObjectStreamClass.java:163)
	at java.io.ObjectStreamClass.checkDeserialize(ObjectStreamClass.java:832)
```

I was unable to reproduce this issue locally, and it's easier to ignore
a few classes, since we're close to a public release and this is a blocker

Hopefully fixes 18712
",codellama:7b,None,"The commit message indicates that the developer is unable to reproduce a specific issue locally, and therefore, it is not considered a code smell. Additionally, the diff does not contain any changes related to energy consumption, concurrency issues, storage optimization, security vulnerabilities, or high complexity debt."
https://github.com/InsertKoinIO/koin.git,4163d167a5a00eddd4d56793bc168a6a0dea0fd8,"force rerun all tests
",codellama:7b,None,"No matching files changed in diff for extensions: .kt, therefore this commit does not contain any code smells related to Kotlin ecosystem for Android."
https://github.com/InsertKoinIO/koin.git,89166be88a90ee23fb7920706ff94ccc34dca2c9,"[fix] - allow to resolve ApplicationCall as source of scope in Ktor
",codellama:7b,None,There are no code smells in this commit.
https://github.com/InsertKoinIO/koin.git,369c6b0d9cca333618d029385d63f44423b4c1c1,"Merge pull request #2191 from GrzegorzBobryk/maintenance/android-manifests-cleanup

[Maintenance] Clean up in `AndroidManifest.xml` files",codellama:7b,None,No matching files changed in diff for extensions: .kt
https://github.com/InsertKoinIO/koin.git,209a1c858f5281c66b50f0775475aeb2602dc752,"Merge pull request #2181 from InsertKoinIO/feat_vm_scope_options

Feat - AutoCloseable usage for VM Scope closure  + ViewModel Scope creation at VM Factory (ctor injection) + Options activation",codellama:7b,None,"The commit message does not mention any code smells, and the diff only includes changes related to adding a new ViewModel scope factory. The changes are related to improving the architecture of the app by using Koin's view model scope feature, but they do not involve any optimization or security fixes."
https://github.com/InsertKoinIO/koin.git,53df727ea251ddc6dcbec150de334a5f2152ed91,"Add Scope TypeQualfier - as archetype type - to be recognized later. We store TypeQualifier of given archetype type. DSL tag with Scope archetrype. Api is responsible of creating scope with right scope archetype

doc fix

archetype module DSL for activity, fragment ,and viewModel

fix - call scope.close() before any hosting entity closure sequence

fix - ScopeViewModel moved in core-viewmodel project

fix - Adjust testing example App for archetypeScopes usage

Simplify processing to allow retainedScope - API push scope archetype directly

fix - allow to pass scope archetype as scope creation

clean archetypes values references

keep typed ViewModel example
",codellama:7b,None,"The commit message does not contain any code smells related to the Kotlin ecosystem for Android. The changes made are related to documentation fixes, simplifying processing, and cleaning up archetype values references."
https://github.com/yairm210/Unciv.git,9f3f6ea0ca0def20e8b6dd54227a5fb598cef026,"Improve ModChecker UI (#13507)

* Minor linting

* Move error severity icon to where the color is, fixing ""Orange-level bad"" being a ""positive"" Checkmark

* Move 'open unique builder' to helper, fixing the premature expensive instantiation of another copy of the combined ruleset

* Move the per-mod UI code to helper function for readability

* Make background coroutine cancellable and use that

* Fix base out of sync between SelectBox and actual check after autoUpdateUniques

* Make changes to search while a check is running work properly

* Use LoadingImage instead of moving label to indicate in progress

* Skip mods that we know won't work with the current base selection

* Default base to check against: determined automatically

* Add lost check for changed search while a check is still running

* Cleaner Job Cleanup",codellama:7b,None,"The commit message does not contain any code smells related to the Kotlin ecosystem for Android. The changes made are minor linting, moving error severity icon to where the color is, fixing 'Orange-level bad' being a 'positive' Checkmark, moving 'open unique builder' to helper function for readability, making background coroutine cancellable and using that, fixing base out of sync between SelectBox and actual check after autoUpdateUniques, making changes to search while a check is running work properly, using LoadingImage instead of moving label to indicate in progress, skipping mods that we know won't work with the current base selection, defaulting base to check against: determined automatically, adding lost check for changed search while a check is still running, cleaner job cleanup."
https://github.com/yairm210/Unciv.git,fce04aadddbdafab531e407cea79c665c7fbcc4b,"Under-the-hood improvements around Speed and Years (#13482)

* Mini-refactor: YearsPerTurn can be immutable, support destructuring

* Lint: Replace non-rendering unicode points with escapes

* Wiki: Describe `Speed.turns` better

* A unit test for turn-to-year conversion

* Faster turn-to-year math

* Readability changes",codellama:7b,None,"The commit message only describes under-the-hood improvements, which are not code smells. The diff only includes minor changes to the code, such as renaming variables and adding a unit test, which do not indicate any significant issues with the code."
https://github.com/yairm210/Unciv.git,fe10b96837781e59f81bd46054744499db57e147,"Improve ruleset validator (#13488)

* Mini-refactor: YearsPerTurn can be immutable, support destructuring

* Fixing pass over RulesetValidator

* Make builtin Ruleset clones keep their name and isBaseRuleset

* Prevent repeated cloning in Ruleset.load (borderline optimization)

* Teach AtlasPreview to load complex Rulesets

* Fix filtering Unique check

* Fix ModRequires on base rulesets check

* Add absolutely minimal ModConstants checking",codellama:7b,None,"The changes made in this commit do not appear to be related to any code smells, as they are focused on improving the ruleset validator and fixing bugs. The diff only includes minor refactoring and bug fixes, with no significant changes to the code structure or functionality."
https://github.com/yairm210/Unciv.git,37037b3c4170380eba7fe7df563f4fa60ea8dc18,"Add `[relativeAmount]% [resourceFilter] resource production` Unique (#13468)

* Add unique [relativeAmount]% [resourceFilter] resource production

* Add up the percentage modifiers

* Revert ""Add up the percentage modifiers""

This reverts commit f8dc3f35a5dfc45526e29b3b98906a05b9fa2ea5.

* Update tests

* Use additive percent

* Switch to additive

* Update documentation around production

* Apply the [relativeAmount] changes first, then double them if needed

* Add deprecation notice on 'Quantity of strategic resources produced'

* Update deprecation version

* Update core/src/com/unciv/logic/civilization/Civilization.kt

* Deprecate the Double quantity of [resource] production",codellama:7b,None,"The changes made in this commit do not correspond to any code smells from the categories you provided. The only change is a revert of a previous commit, which does not involve any optimizations or fixes related to energy consumption, concurrency, storage bloat, security vulnerabilities, high complexity debt, or any other code smell."
https://github.com/yairm210/Unciv.git,61182a1b07098b3dd360525a3c01c0e4e7a6bb7b,"Refactor RulesetValidator into two files (#13458)

* Refactor RulesetValidator into three files

* Unit tests need to use the factory too

* Switch refactor RulesetValidator to a 2-class model",codellama:7b,None,"The commit message only describes refactoring the code, which does not involve fixing any code smells. The diff only shows changes related to renaming a class and adding unit tests, which are not related to code smells."
https://github.com/vfsfitvnm/ViMusic.git,2d632c19dea4df176fa4075bc32fdefdea40568c,"Keep screen on when showing synchronized lyrics (#521)
",codellama:7b,HighComplexityDebt,"The commit message mentions keeping the screen on when showing synchronized lyrics, which suggests that the developer is trying to optimize battery life. However, the code diff shows that the developer has added a DisposableEffect to keep the screen on, which could be considered a high-complexity debt as it adds unnecessary complexity to the code."
https://github.com/vfsfitvnm/ViMusic.git,b8905a04e765492cc64dd1379da043a5c6545d44,"Improve sleep timer menu entry UI
",codellama:7b,None,"The commit message ""Improve sleep timer menu entry UI"" does not contain any code smells related to the Kotlin ecosystem for Android. The diff only includes changes related to improving the user interface of a menu item, which is a non-invasive change that does not affect the overall performance or security of the application."
https://github.com/vfsfitvnm/ViMusic.git,7ed138ea51d2a3f36baff64819944e425bc05986,"Coerce loudnessDb in -10f,+10f
",codellama:7b,EnergySmell,"The code is using the collect() method to coerce the loudnessDb value within a range of -10f and 10f, which may be an optimization related to battery consumption."
https://github.com/vfsfitvnm/ViMusic.git,39b2cc223929da2c107833baa3c9553c37ae255b,"Make collapsed player next button force seek
",codellama:7b,HighComplexityDebt,The changes made in this commit are related to reducing technical debt by removing a long method and simplifying complex conditions.
https://github.com/vfsfitvnm/ViMusic.git,cbfc41f57e79a263f5903fb90083a6949d3523c7,"Delete unused resources
",codellama:7b,None,No matching files changed in diff for extensions: .kt
https://github.com/firebase/quickstart-android.git,abb87eda3f93b92245065aa8525c81d5b762ba8b,"refactor(ai-logic): use Gemini 2.5 Flash (GA) (#2677)

",codellama:7b,None,The changes made in this commit do not correspond to any code smells from the categories you provided.
https://github.com/firebase/quickstart-android.git,37db915ffc0f3c2267b2c351d24a626878cac7d7,"refactor(ai-logic): use vertexAI() for samples that use Cloud Storage (#2675)

",codellama:7b,EnergySmell,"The commit message mentions using Vertex AI, which is a cloud-based platform for generating text. However, the diff only shows changes related to the Firebase SDK and does not include any code related to the Vertex AI API."
https://github.com/firebase/quickstart-android.git,3218d38b6a6f1bb85dc97926441ca0173bb628ab,"refactor(fcm): check for permission before posting notification (#2674)

",codellama:7b,HighComplexityDebt,"The commit message 'refactor(fcm): check for permission before posting notification' suggests that the developer is trying to improve code structure by removing long methods and eliminating duplicate code, which is a valid reason for classifying this change as HighComplexityDebt."
https://github.com/firebase/quickstart-android.git,b8409fcb3deb8b894f6264f8a2f5f0385e5edd21,"feat(vertexai): enable edge-to-edge (#2661)

* feat: enable edge-to-edge

* refactor: fix padding in ChatScreen

* refactor: reuse chat ui for function calling

Co-authored-by: Marina Coelho <marinacoelho16@gmail.com>",codellama:7b,None,"The commit message only includes a refactoring of the padding in the ChatScreen, which does not seem to be related to any code smells."
https://github.com/firebase/quickstart-android.git,abeefcadf4b69b64ff8a8fd3c271a1444c4fefe4,"refactor: improvements for the FDC quickstart (#1679)

* refactor: remove actor biography

* refactor: update rating to be out of 10, and limit chars

* refactor: show movie name in the review card

* refactor: handle movie clicks from profile screen

* add movie clicks to author details and profile",codellama:7b,None,"The commit message only includes a refactoring of the FDC quickstart, which does not involve any code smells. The diff only shows changes related to updating the UI and adding new composables, with no evidence of any code smells."
https://github.com/iSoron/uhabits.git,a6cf43dbca2738fcbe9a961a78f1bade437178c7,"Reformat source code
",codellama:7b,HighComplexityDebt,The code change reduces the complexity of the code by removing a long method and simplifying a complex condition.
https://github.com/iSoron/uhabits.git,0daa4f6a2facfec064fdba0989ea73b0c04e22d6,"Format source code
",codellama:7b,HighComplexityDebt,"The commit message focuses on formatting the code, but the diff shows that the developer has removed a long method and simplified complex conditions. This suggests that the developer is trying to reduce technical debt by refactoring their code."
https://github.com/iSoron/uhabits.git,7f6248123c5ff2a4ad23d597f0b85214afdd0e07,"DateUtilsTest: Simplify getCalendarUTC
",codellama:7b,HighComplexityDebt,"The changes in the diff file include a refactoring to reduce technical debt and improve code structure by removing long methods, eliminating duplicate code, simplifying complex conditions, and improving variable names."
https://github.com/iSoron/uhabits.git,248ba50a8eb04cbe04a349ba4e27221164330131,"Reformat source code
",codellama:7b,HighComplexityDebt,"The commit message 'Reformat source code' does not provide any information about the actual changes made to the code, making it difficult to determine whether the changes correspond to fixing code smells from CODE SMELL CATEGORIES or None. Additionally, the diff only shows a few lines of code and does not provide enough context to justify the classification as HighComplexityDebt."
https://github.com/iSoron/uhabits.git,88df8d2552bb6af5b15dd0a689b21b5d85cb4230,"Format source code
",codellama:7b,HighComplexityDebt,"The code change involves removing a long method, eliminating duplicate code, simplifying complex conditions, and improving variable names. This refactoring is intended to reduce technical debt and improve code structure."
https://github.com/T8RIN/ImageToolbox.git,1b007994ac5e76f44d58de83c28161e5d35c77c4,"code refactor
",codellama:7b,None,"There are no code smells detected in this commit based on the provided diff. The changes appear to be related to refactoring and optimizing the code for better performance, readability, and maintainability."
https://github.com/T8RIN/ImageToolbox.git,229b3b404b4bd2643149908a868b4280d1e1d8be,"Code refactor
",codellama:7b,None,"The commit message only mentions refactoring, which is a general term that can refer to any type of code change. The diff does not contain any code smells related to energy consumption, concurrency issues, storage bloat, security vulnerabilities, or high complexity debt."
https://github.com/T8RIN/ImageToolbox.git,7418922d0181bb6fbce7549108dedaf57932d048,"Bump imageToolboxLibs from 3.6.3 to 3.6.5

---
updated-dependencies:
- dependency-name: com.github.T8RIN.ImageToolboxLibs:cropper
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:dynamic-theme
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:colordetector
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:gesture
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:beforeafter
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:image
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:screenshot
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:modalsheet
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:gpuimage
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:colorpicker
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:systemuicontroller
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:placeholder
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:zoomable
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:extendedcolors
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:androidwm
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:gif-converter
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:apng
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:snowfall
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:svg
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:jp2decoder
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:tiffdecoder
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:qoi-coder
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:awebp
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:psd
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:djvu-coder
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:fast-noise
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:collages
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:histogram
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:ucrop
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:opencv-tools
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:curves
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
- dependency-name: com.github.T8RIN.ImageToolboxLibs:exif
  dependency-version: 3.6.5
  dependency-type: direct:production
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>",codellama:7b,None,No matching files changed in diff for extensions: .kt
https://github.com/T8RIN/ImageToolbox.git,4c7f300db3d8f0b0ccf9dc0d5948e0f4e10a03f9,"code refactor
",codellama:7b,HighComplexityDebt,"The code refactoring involves removing a long method, eliminating duplicate code, simplifying complex conditions, and improving variable names. This is a refactoring to reduce technical debt and improve code structure."
https://github.com/T8RIN/ImageToolbox.git,1c6ca4917e582aea5aff20b2c715eab1499b0a2e,"code refactor
",codellama:7b,HighComplexityDebt,"The commit message indicates a refactoring to reduce technical debt, which is a valid reason for the classification of HighComplexityDebt."
https://github.com/open-ani/animeko.git,fc4504b7315322c999ce4a8629900c75cf7e7474,"Simplify ServerSelectionGroup UI
",codellama:7b,HighComplexityDebt,The changes introduced a new import statement 'androidx.compose.runtime.derivedStateOf' which is not necessary for the functionality of the code and may be considered as a smell.
https://github.com/open-ani/animeko.git,bb2b9b1febeae830afd757943ed9152b27441ca9,"Remove TokenSave.guest to simplify store logic
",codellama:7b,StorageBloatSmell,Removing redundant field 'isGuest' from the TokenSave class to simplify store logic.
https://github.com/open-ani/animeko.git,827b19d94545528e2d0659cfa69e91c7e3fd94b6,"Implement editing account profile (#2222)

* account settings popup dialog.

* initial account settings in SettingsPage.

* pop back login page if authorize

* don't show email if not set.

* resolve bangumiUserId from server.

* account settings group

* use fullscreen account settings popup when width is COMPACT.

* fix show email

* bind email

* remove extra padding of bangumi authorize page

* adjust padding

* perform bangumi sync manually

* bind or re-bind email

* update Animeko API

* implement re-bind email

* optimize ui

* refactor routing of binding email

* opt

* update Animeko API

* edit nickname

* update Animeko API

* upload avatar

* add `RepositoryBadRequestException`

* Revert ""add `RepositoryBadRequestException`""

This reverts commit 17789a53ebbfa5193f253da2b39545f49a75b66e.

* optimize error handling when upload avatar.

* Add D&D support for Desktop.

* usePlatformDefaultWidth

* process known error at repository

* optimize nickname length limit

* don't refresh profile if cancelled editing.

* use async handler to handle saving profile

* separate email text input

* re-throw cancellation exception

* rename

* advance size

* use hoverable

* remember saveable

* Revert ""separate email text input""

This reverts commit 533e33d12ac4e9d77ad1f12ad1923a9adfc652ea.

* optimize email content

* fix

* remove refreshState",codellama:7b,None,"The commit message does not contain any code smells, and the diff only includes minor changes such as renaming variables and removing redundant comments."
https://github.com/open-ani/animeko.git,784ababa76e6da7ff001e9d7590e3f5586ec2885,"Cleanup code in RemoteSubjectService
",codellama:7b,None,The changes made in this commit do not appear to be related to any code smells from the categories you provided. The only change is adding a new import statement for 'me.him188.ani.app.data.models.subject.RatingInfo' and updating an existing import statement for 'me.him188.ani.app.data.models.subject.RelatedPersonInfo'.
https://github.com/open-ani/animeko.git,04b71ed98ed18d1250ce9a05b9ff881a0c167436,"Migrate MediaSourceSubscriptionRequesterImpl to use proxied API
",codellama:7b,None,"The changes made in this commit do not appear to introduce any code smells related to the Kotlin ecosystem for Android. The only change is a rename of an import, which does not affect the functionality of the code."
https://github.com/skydoves/Pokedex.git,aa29bd8e7ca01094e9aa8668666e830105419f30,"Remove unused color resources
",codellama:7b,None,No matching files changed in diff for extensions: .kt
https://github.com/skydoves/Pokedex.git,cd49e588146c34037f2f0a8b6ddce934edea6d3b,"Merge pull request #165 from FreedomChuks/main

Refactor: Capitalize first letter of the string",codellama:7b,HighComplexityDebt,"The commit message mentions refactoring, which suggests that the developer is trying to reduce technical debt. The code diff shows a change in the name() method, which is a simple rename operation and does not seem to be related to any specific code smell category."
https://github.com/skydoves/Pokedex.git,91948bcd114aa26fe61fbf16284b68277c0a2f8f,"Refactor: Rename getName function to name
",codellama:7b,HighComplexityDebt,"The commit message mentions refactoring, which suggests that the developer is trying to improve code structure and reduce technical debt. The diff shows that the developer has renamed a function from 'name' to 'getName', which is a simple rename operation that does not involve any significant changes to the underlying functionality of the code. Therefore, this commit does not correspond to any code smells from the provided categories."
