repo_url,commit_sha,commit_message,potential_category,llm_model,llm_classification,llm_reason
https://github.com/android/nowinandroid.git,f150516b3cf13f12ad72de63ad5185f95d8f379f,"Display resource type for each news resource

Change-Id: Ib33ffd0e9b87ec91d2ee4316a4e3dbf70bb5cfc9
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit removes a composable function `NewsResourceDateAndNewsType` and replaces it with a simpler one named `NewsResourceDate`. The removed function had conditional logic to display news resource type, which is now absent. This change simplifies the code by eliminating the need to handle different types of news resources."
https://github.com/bmax121/APatch.git,884d6ee9f8ab5b4b8c3d5b6c623b735183d21031,"Synchronize codes for KernelPatch `67ab867`

Signed-off-by: GarfieldHan <2652609017@qq.com>
",ConcurrencySmell,llama4:latest,HighComplexityDebt,"The commit removes several methods and their usages, specifically `nativeSetUidExclude`, `setUidExclude`, `nativeGetUidExclude`, and `isUidExclude`. This suggests a refactoring effort to simplify the codebase by eliminating unused or redundant functionality. The changes also update existing code to reflect these removals, indicating an improvement in code structure."
https://github.com/Ehviewer-Overhauled/Ehviewer.git,d1374eca152cbcdcf12c5a922e00b5c68c576be3,"Limit concurrency instead of parallelism
",ConcurrencySmell,llama4:latest,ConcurrencySmell,"The commit replaces a Semaphore with limited parallelism using Dispatchers.IO.limitedParallelism(maxParallelismSize), changing how concurrency is handled. Previously, it used kotlinx.coroutines.sync.Semaphore to limit concurrent accesses; now, it directly limits the parallelism of coroutines in the IO dispatcher. This change aims to control the degree of parallelism more effectively."
https://github.com/Droid-ify/client.git,b5002cf6908e3b43dbb3272694fc4cdb463d7db9,"Cleanup some resources after app is terminated
",SecurityVulnerability,llama4:latest,EnergySmell,"The commit removes code related to coroutine scope cancellation on application termination and modifies a coroutine launch to use a local scope. This change likely aims to prevent unnecessary resource consumption after the app is terminated, which aligns with energy-related optimizations."
https://github.com/JetBrains/compose-multiplatform.git,242ec6bbf9b9df085e9d6e56e63e14ff82e4a52d,"Cleanup samples and adjust for rc5
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit involves a significant number of file changes and lines modified, indicating a large-scale refactoring. The change from 'pointerIcon(PointerIcon(Cursor(Cursor.E_\u00a0RESIZE_CURSOR)))' to 'pointerIcon(awtCursor(Cursor(Cursor.E_\u00a0RESIZE_CURSOR)))' suggests an update in API usage, likely due to deprecations or changes between compose versions (from rc5 to rc3). The removal of unused imports and code also points towards technical debt reduction."
https://github.com/Ehviewer-Overhauled/Ehviewer.git,8eeacf49cb43d772c03da1bb039a619d1b72efd6,"Cleanup code
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored the EhFilter class by replacing a single function 'memorizeFilter' with an expanded init block and modifying the addFilter function. This change seems to aim at reducing technical debt and improving code structure, possibly for better readability and maintainability."
https://github.com/ankidroid/Anki-Android.git,9d248d8f880311f4c0c30d5a84b8a052c4a85a84,"Various Rust cleanups (#15039)

* chore: remove DatabaseChangeDecorator (unused)

* chore: remove RustCleanup

It was on the wrong element, originally on extract_av_tags

* chore: remove RustCleanup

was previously called `undoNew`",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit removes unused classes and annotations, indicating a refactoring effort to reduce technical debt. The removal of `DatabaseChangeDecorator` and `RustCleanup` annotations suggests an improvement in code structure. Additionally, the changes do not indicate optimizations related to battery/ CPU consumption, concurrency, storage, or security."
https://github.com/yairm210/Unciv.git,5c84eebb871b3a327b3f0b6fdc1f438e34721fb6,"Gift gold fix (#11972)

* Fixed evaluateJoinOurWarPlan causing huge gold gift values

* Reverted changes that slipped in

* Changed the motivation from the thirdCivForce to be 1 based

* Removed extra braces",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve simplifying a complex condition and adjusting calculations, which aligns with reducing technical debt. Specifically, removing redundant conditions and changing motivation calculation from thirdCivForce to be 1-based indicate an effort to improve code structure."
https://github.com/AlmasB/FXGL.git,b937282029153caf560af0deefed62a4df4aeedb,"added control/component injection
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit adds control/component injection, which seems to be a refactoring effort to improve code structure. The addition of new test cases and removal of license header suggest that some existing functionality was modified or extended. However, there is no clear evidence of optimization for performance, storage, security, or concurrency issues."
https://github.com/mihonapp/mihon.git,f16fb4e1e4e7ce0ed2eb3d8b89ca3aa61d751383,"Minor cleanup
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored a complex condition in App.kt by replacing Looper.getMainLooper().thread.stackTrace with Thread.currentThread().stackTrace and changing the loop to find chromiumElement, making it more readable. Additionally, ExtensionManager.kt had an added function setInstallationResult which seems related to code organization rather than functionality change."
https://github.com/aniyomiorg/aniyomi.git,f16fb4e1e4e7ce0ed2eb3d8b89ca3aa61d751383,"Minor cleanup
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored a complex condition in App.kt by replacing Looper.getMainLooper().thread.stackTrace with Thread.currentThread().stackTrace and changing the loop to find chromiumElement, making it more readable. Additionally, ExtensionManager.kt had new method setInstallationResult added which seems related to installation process but overall changes indicate improvement of code structure."
https://github.com/thunderbird/thunderbird-android.git,8906450ae7f59494dc25719db8be8e2cb2202b54,"Merge pull request #8589 from cketti/nullability-cleanup

Use smart casts to avoid awkward `if` conditions",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The changes involve replacing explicit null checks and `if` conditions with smart casts using the safe call operator (`?.`) and Elvis operator, simplifying the code structure. This refactoring improves readability by reducing boilerplate code associated with nullability checks."
https://github.com/ankidroid/Anki-Android.git,b9405ea81c55528d23823d87c9958b1d0624a7dd,"Refactor PreferenceUpgradeService to use prefs.edit{} extension
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactors PreferenceUpgradeService to use prefs.edit{} extension, replacing multiple edit blocks with chained apply calls. This improves code readability and reduces duplication. The changes simplify the preference upgrade logic."
https://github.com/thunderbird/thunderbird-android.git,62b1344f827493b83c02938a64be61bb4dd3ad4f,"Code cleanup
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit simplifies code by replacing a nullable check with a non-null assertion, reducing conditional complexity. The change replaces `EXTRA_INITIAL_ACCOUNT_SETTINGS` with `EXTRA_DEFAULT_SETTINGS`, streamlining the parameter passing and potentially eliminating redundant checks."
https://github.com/VREMSoftwareDevelopment/WiFiAnalyzer.git,7157e34599eac8541ae4bd1730227feb0cf4b75a,"Merge pull request #289 from gordwilling/adding-kotlin-tests-with-junit4

Added Kotlin to the test sourceSets.",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit adds Kotlin tests with JUnit4 and modifies test source sets, indicating a refactoring effort to improve code structure and testing capabilities. The changes do not directly relate to energy consumption, concurrency, storage optimization, or security vulnerabilities."
https://github.com/square/leakcanary.git,dd7c4592a2315807186d138c457f62c088376f31,"Merge pull request #2442 from square/py/storage

Remove cleanup requirement for storage permission",StorageBloatSmell,llama4:latest,SecurityVulnerability,"The changes remove the requirement for storage permission cleanup, which could potentially expose sensitive data. The addition of a new function `listFiles` that checks for and requests external storage permission before listing files also suggests improvements to security handling. Furthermore, modifications in how heap dump files are handled imply better control over sensitive information."
https://github.com/mihonapp/mihon.git,1dd62af188b49586413ad41857be456c856c17dd,"Ensure EmptyScreen is scrollable

Also fix padding for loading/empty states in BrowseSourceScreen
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes made to `EmptyScreen` and `BrowseSourceScreen` focus on improving UI behavior and layout. The addition of scrollability to `EmptyScreen` and removal of unnecessary modifiers for padding in loading/empty states suggest a refactoring effort aimed at enhancing code structure and user experience, which aligns with HighComplexityDebt."
https://github.com/aniyomiorg/aniyomi.git,1dd62af188b49586413ad41857be456c856c17dd,"Ensure EmptyScreen is scrollable

Also fix padding for loading/empty states in BrowseSourceScreen
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes made to `EmptyScreen` and `BrowseSourceScreen` focus on improving UI behavior and layout. The addition of scrollability to `EmptyScreen` and removal of unnecessary modifiers for padding in loading/empty states suggest a refactoring effort aimed at enhancing code structure and user experience, which aligns with HighComplexityDebt."
https://github.com/VREMSoftwareDevelopment/WiFiAnalyzer.git,e7af496288d2c6667a12a4015c34c41ecad5d03f,"Added kotlin to the test sourceSets.
Added ExportSpec using JUnit4
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit introduces a new test class ExportSpec using JUnit4 and Kotlin, adding it to the test sourceSets. The changes suggest refactoring or additions to testing infrastructure rather than fixing energy consumption, concurrency issues, storage bloats, or security vulnerabilities directly. This aligns with HighComplexityDebt as it involves improving code structure by incorporating additional tests."
https://github.com/mihonapp/mihon.git,333d1c1ad983f89fd92e857d94f93037a26a81b7,"Remove explicit ""SELECT"" button from migration source list
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve removing an explicit 'SELECT' button from the migration source list, which simplifies the UI and reduces code complexity. The removal of 25 lines and addition of 3 lines indicate a refactoring effort to streamline the codebase. Specifically, the SourceHolder class is modified to repurpose the 'source_browse' view as a select button, and the MigrationController class implements the OnSelectClickListener interface to handle select clicks. This refactoring improves code structure by eliminating redundant UI elements and associated logic."
https://github.com/aniyomiorg/aniyomi.git,333d1c1ad983f89fd92e857d94f93037a26a81b7,"Remove explicit ""SELECT"" button from migration source list
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve removing an explicit 'SELECT' button from the migration source list, which simplifies the UI and reduces complexity. The removal of 25 lines and addition of 3 lines indicate a refactoring effort to streamline the code. The modifications focus on eliminating redundant elements and improving the structure of classes like MigrationController, SourceAdapter, and SourceHolder."
https://github.com/yairm210/Unciv.git,c622a3d9fd669a685ceac71906687091e72ffca6,"City overview force consistent row height (#3861)

* City overview force consistent row height

* City overview force consistent row height - simpler",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit removes conditional logic and redundant code, specifically eliminating a check for an empty city list and related construction cell management. This streamlines the `fillCitiesTable` function by directly handling city data without special cases for empty lists, suggesting an improvement in code structure to reduce technical debt."
https://github.com/thunderbird/thunderbird-android.git,8a87437e981628f39de638a047698a028c747a26,"Rewrite folder values in Storage database
",StorageBloatSmell,llama4:latest,StorageBloatSmell,"The commit removes a class StorageMigrationTo3 and its usage, which was responsible for rewriting folder values in the Storage database. This change appears to be an optimization related to storage, as it eliminates the migration of old folder values (-NONE- to null). The removal of this migration suggests that it's no longer necessary or has been handled elsewhere."
https://github.com/android/nowinandroid.git,45f8e069c56c3e8c7aa89e8de70da4f7221c1a52,"Implement custom chrome tabs in NewsResourceCardList as well

Change-Id: Ie5851666117a7c756b3d9ad02d6e17be0d3ba904
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve refactoring code to implement custom chrome tabs, making the launchCustomChromeTab function private and changing how intents are launched. This indicates an improvement in code structure by possibly reducing technical debt through better encapsulation and usage of platform APIs."
https://github.com/MatsuriDayo/NekoBoxForAndroid.git,89ef91cebe59f2ad1b056d7da7253f713f6f332a,"Refactor rule provider selection (#547)

",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored the rule provider selection logic, replacing a list of predefined RuleAssetsProvider objects with a simpler conditional statement. This change reduces complexity by eliminating unnecessary data classes and mapping logic. The new implementation directly determines the repository based on the file name and rules provider index."
https://github.com/ankidroid/Anki-Android.git,f7ee6b94a3184ae8c98c1d689fce4ebc32110b7e,"refactor(Binding): inline some methods
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactors methods in the Binding class by inlining some of them, which suggests an effort to simplify code structure and possibly reduce technical debt. The changes involve moving private functions inside a sealed interface and adding new functions with similar logic but different parameters. This refactoring aims at improving readability or performance without altering functionality."
https://github.com/ankidroid/Anki-Android.git,625bb0ee38141704757205e855c79c3ace6d01a9,"feat(scoped-storage): let dialog execute migration
",StorageBloatSmell,llama4:latest,HighComplexityDebt,"The changes involve removing a Runnable parameter from two functions and adapting their internal calls, which seems to simplify method signatures and reduce coupling. This refactoring improves code structure by eliminating an unnecessary dependency on a specific runnable implementation."
https://github.com/Ehviewer-Overhauled/Ehviewer.git,cfdb8793c68b1691a2ffe445a58e7eac3a5ba381,"Cleanup EhCookieStore
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored EhCookieStore by introducing a new function 'newCookie' and simplifying the construction of 'sTipsCookie'. This refactoring improves code structure, reduces complexity, and makes the code more maintainable. The changes also removed 33 lines of code and added 7, indicating a net reduction in code size."
https://github.com/Kunzisoft/KeePassDX.git,3847cb4d2d5462a42e8b031089099a49a4825765,"Merge branch 'feature/Keyboard_Refactoring' into develop
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit involves significant refactoring of the keyboard-related code, including changes to variable names, method calls, and overall structure. The addition of new imports and modifications to existing ones suggest an effort to improve code organization and readability. Specifically, replacing 'keyboardView?.onKeyboardActionListener = this' with 'keyboardView?.setOnKeyboardActionListener(this)' indicates a move towards more standardized API usage."
https://github.com/SimpleMobileTools/Simple-Gallery.git,da80d246060cd35c2a73251d0ec3b7e7f7d0ef96,"do not check every file existence at fetching, just once a week do a cleanup
",HighComplexityDebt,llama4:latest,EnergySmell,"The commit removes a periodic file cleanup operation that runs every week, which involved deleting non-existent files from the media store. This change reduces unnecessary disk I/O and database operations, potentially improving battery life and performance. The removal of this code is evidence of optimizing for energy consumption."
https://github.com/open-ani/animeko.git,3fe824ed7618a700ff5902bbe969e36a1f2cdf75,"Optimize NyafunMediaSource logging
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit optimizes logging in NyafunMediaSource by removing redundant or unnecessary logs and modifying log calls to be more concise. Specifically, it changes `logger.warn(e) { ... }` to `logger.warn("
https://github.com/AlmasB/FXGL.git,1553c456d5ee4bba8e94da54e903c0896dac4dd3,"cleanup
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored the `initServicesAndStartLoop` function to improve its structure and readability. Specifically, it extracted a nested async operation into separate steps using `Async.startAsync` and `Async.startAsyncFX`, making the code easier to follow. Additionally, some redundant lines were removed, such as logging initialization time in two places."
https://github.com/zhanghai/MaterialFiles.git,4425956d0af375e4d668df57eac98646c2caa7ec,"[Fix] Fix Kotlin Parcelize imports after update and double revert.
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit fixes Kotlin Parcelize imports after an update and double revert, indicating a refactoring to resolve technical debt related to import statements and potentially affected code structure."
https://github.com/ankidroid/Anki-Android.git,62e94628befcb6f81e5ae8e931a35126e50f1108,"cleanup - IDE lint
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit message mentions 'cleanup - IDE lint' and the changes involve minor code refactoring, such as replacing `Matchers.emptyString()` with `Matchers.`, renaming variables (`legacyTemplate` to `legacy_template`), and making consistent use of underscores in variable names. These modifications suggest an effort to improve code readability and adhere to coding standards, which aligns with HighComplexityDebt category."
https://github.com/NeoApplications/Neo-Store.git,99085832f150060c68ba749b0f74829a287d3393,"fix: improve performance of search on ExplorePage.
By using a LaunchedEffect instead of a SideEffect function, the search query is only collected once instead of each recomposition.
",EnergySmell,llama4:latest,EnergySmell,"The commit replaces LaunchedEffect with SideEffect and changes how coroutines are launched, moving from a possibly repeated collection of search queries on every recomposition to collecting it once. This change aims to reduce unnecessary CPU consumption by avoiding repetitive operations."
https://github.com/mihonapp/mihon.git,9376b223bb88c4923b4a8b9d2e00c50f2ce276d6,"Bubble up sources with results in global search (closes #3598)
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve simplifying a sorting mechanism and removing redundant code, such as eliminating the use of pinnedSourceIds and reorganizing the sorting logic. This indicates an effort to reduce technical debt by improving code structure."
https://github.com/aniyomiorg/aniyomi.git,9376b223bb88c4923b4a8b9d2e00c50f2ce276d6,"Bubble up sources with results in global search (closes #3598)
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve simplifying a sorting mechanism and removing redundant code, such as eliminating the use of pinnedSourceIds and reorganizing the sorting logic. This refactoring improves code readability and reduces complexity by streamlining conditional statements and data transformations."
https://github.com/zhanghai/MaterialFiles.git,2460f122bcab2ebd4a635135ab37a381e8fdb14d,"[Refactor] Make SFTP Client.open() and close() private.
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactors the SFTP Client to make `open()` and `close()` private, indicating an improvement in code structure by encapsulating functionality. The changes aim to simplify access control and file handling within the Client object."
https://github.com/bitwarden/android.git,22dae88b426612646a7c2fc8db22b9a4f20245ea,"[PM-10024] Force focus on Master Password or Pin input field (#3601)

",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit removes a feature that forces focus on Master Password or Pin input field and shows the keyboard. This change simplifies the code by deleting a state variable 'showKeyboard' and related logic, streamlining the UI behavior."
https://github.com/bitwarden/android.git,22dae88b426612646a7c2fc8db22b9a4f20245ea,"[PM-10024] Force focus on Master Password or Pin input field (#3601)

",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit removes a feature that forces focus on Master Password or Pin input field and shows the keyboard. This change simplifies the code by deleting a state variable 'showKeyboard' and related logic, streamlining the UI behavior."
https://github.com/mikepenz/FastAdapter.git,2f3252927bf66144b0429a57265df908aae49a00,"Merge pull request #848 from RobbWatershed/develop

Usage of placeholderInterceptor in sample app",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve removing a placeholder interceptor and associated logic from PagedActivity and SimpleImageItem classes. This refactoring simplifies the code by eliminating unnecessary conditions and functions, such as setPlaceholder() and isPlaceholder checks."
https://github.com/yairm210/Unciv.git,48af218795f92eaff81d542d688f24e9a1c84163,"Strategic resources cost more in trade from a civ who's at war and can use them for units
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The commit removes a complex conditional block for calculating trade costs of strategic resources when a civilization is at war, replacing it with a simpler calculation. This change reduces technical debt by eliminating a lengthy and intricate piece of code."
https://github.com/thunderbird/thunderbird-android.git,3c9dd17ff7227353b797d848aebcce6c614fed6d,"Add command line application to sanitize HTML files

This can be used to test what HTML messages will look like after K-9 Mail's sanitization process.
",SecurityVulnerability,llama4:latest,,"The commit introduces a new command-line application for sanitizing HTML files, adding functionality rather than addressing existing code smells. The changes include introducing a new class `HtmlCleaner` and modifying build configuration files, but there's no clear evidence of fixing or refactoring existing code to reduce technical debt, improve performance, concurrency, storage efficiency, or security."
https://github.com/Ehviewer-Overhauled/Ehviewer.git,6e96571cc89101b2032d5733ab3d12100a9b792d,"Cleanup UrlBuilder with HttpUrl
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored UrlBuilder to use HttpUrl and simplified query parameter handling, reducing complexity. The original code used okhttp3.HttpUrl.Companion.toHttpUrl() directly which seems replaced by a more manual approach using StringBuilder for constructing URLs with query parameters, indicating an improvement in maintainability."
https://github.com/android/nowinandroid.git,61c7d71870bc20393cbc0984068dac77e7b9d723,"Migrate `:core:common` to pure JVM module

The notification icons are now stored in `:core:notifications`.
This forces `:sync:work` to depend on it.
Another solution could be to provide the resource id through Hilt, but it would require more changes.
",SecurityVulnerability,llama4:latest,StorageBloatSmell,"The commit migrates notification icons from `:core:common` to `:core:notifications`, reducing redundant assets. This change optimizes storage by removing unnecessary resource duplication, aligning with StorageBloatSmell category."
https://github.com/d4rken-org/sdmaid-se.git,2c228202923ecf05ef3d78de65b8c4ae6b33bece,"Make data area screen accessible from settings and refactor settings hierarchy
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The changes refactor settings hierarchy and relocate preference click listeners, indicating an improvement in code structure. Specifically, lines are removed from SettingsIndexFragment and added to GeneralSettingsFragment, suggesting a redistribution of responsibilities. This refactoring aims to simplify the organization of settings-related functionality."
https://github.com/aniyomiorg/aniyomi.git,faa5e0b40379d29747f2bdb43fc7b90c5175c9c1,"fix playing local anime source videos
",SecurityVulnerability,llama4:latest,SecurityVulnerability,"The changes introduce a new function `resolveUri` which properly handles different URI schemes, including 'file', 'content', and various network protocols. This replaces the previous `parseVideoUrl` function, reducing potential security risks by ensuring correct handling of content URIs and preventing possible exposure of sensitive data or unauthorized access."
https://github.com/mihonapp/mihon.git,f648940388582c994dea4df2a64513f990567195,"Fix wrong downloaded percentage when server doesn't send content length. Fixes #1019
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve simplifying conditional logic related to calculating and displaying download progress. Specifically, removing checks for contentLength > 0 before performing calculations reduces complexity by eliminating special cases. This refactoring improves code readability and maintainability."
https://github.com/aniyomiorg/aniyomi.git,f648940388582c994dea4df2a64513f990567195,"Fix wrong downloaded percentage when server doesn't send content length. Fixes #1019
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve simplifying conditional logic related to calculating and displaying download progress. Specifically, removing checks for contentLength > 0 before performing calculations reduces complexity by eliminating special cases when server doesn't send content length."
https://github.com/Ehviewer-Overhauled/Ehviewer.git,8708897751deea08c73e3ef9c7b53cc4a1bdbf32,"Fix and simplify layout
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit simplifies layout and refactors code related to preview handling, as evidenced by changes to `binding.content.previews` and removal of redundant logic. Specifically, it extracts a separate `previews` view for click handling and moves preview list binding into a more focused scope. These adjustments aim to improve readability and maintainability."
https://github.com/Ehviewer-Overhauled/Ehviewer.git,bd06d76656ba0a3f2b78044b12b5d0a6f3428645,"Cleanup code
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit removes a constant API_URL and modifies several lines to replace it with a new variable ciUrl that holds the same value. This change seems to be part of an effort to reduce redundancy or improve maintainability, which aligns with HighComplexityDebt refactoring."
https://github.com/moezbhatti/qksms.git,91aff594eb66820dc7d7e26d67b1de326c049324,"Improve conversation opening performance
",EnergySmell,llama4:latest,EnergySmell,"The commit removes unnecessary use of schedulers, specifically `observeOn(AndroidSchedulers.mainThread())` and `observeOn(Schedulers.computation())`, which can improve performance by reducing CPU consumption and avoiding blocking operations. Additionally, the removal of `AndroidSchedulers` import suggests optimization for battery life."
https://github.com/libre-tube/LibreTube.git,0025782986798bc23eabf270eec2351b0af1dbc2,"refactor: upgrade to Coil3 (#7052)

",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactors the ImageHelper class to upgrade from Coil2 to Coil3, simplifying imports and changing the imageLoader configuration. The changes involve replacing OkHttpNetworkFetcherFactory with a more straightforward okHttpClient configuration and updating function calls like execute(request).image?.toBitmap() to execute(request).drawable?.toBitmapOrNull(). These adjustments improve code readability and structure by aligning with Coil3's API, indicating a reduction in technical debt."
https://github.com/2dust/v2rayNG.git,b4c833b03952047c8c7019e401922155dc065f13,"Refactoring of private IP lists
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored private IP lists, moving them from a hardcoded list in AppConfig.kt to a resource array accessed in V2RayVpnService.kt. This change simplifies maintenance and updates of private IP addresses by externalizing them as resources. The diff shows removal of the PRIVATE_IP_LIST constant and its replacement with a call to retrieve an array of bypass private IP addresses, indicating improved flexibility and maintainability."
https://github.com/thunderbird/thunderbird-android.git,2e785325de0660bd9f8dc1658dc264bd4f6b77c5,"Simplify logic in MessageListFragment.setWindowTitle()
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit simplifies the logic in `MessageListFragment.setWindowTitle()` by replacing a complex when-expression with more straightforward conditional statements, reducing nesting and improving readability. This refactoring aligns with characteristics of High Complexity Debt, as it aims to improve code structure and reduce technical debt."
https://github.com/NeoApplications/Neo-Store.git,95aa50a47c260ec77d85cf0d7f62a553fd847466,"Clean Resources
",SecurityVulnerability,llama4:latest,StorageBloatSmell,"The commit removes 81 lines of code and changes 13 files, primarily focusing on cleaning resources. The removal of redundant or unused resources like colors (accent_ dark.xml, accent_light.xml, error_dark.xml, error_light.xml), drawables (bg_item_rounded_ripple.xml, bottom_corner.xml, ic_code.xml), and launcher icons (ic_launcher.xml, ic_launcher_round.xml) indicates an effort to optimize storage by eliminating unnecessary assets."
https://github.com/Droid-ify/client.git,95aa50a47c260ec77d85cf0d7f62a553fd847466,"Clean Resources
",SecurityVulnerability,llama4:latest,StorageBloatSmell,"The commit removes 81 lines of code and changes 13 files, primarily focusing on cleaning resources. The removal of redundant or unused resources like colors (accent_ dark.xml, accent_light.xml, error_dark.xml, error_light.xml), drawables (bg_item_rounded_ripple.xml, bottom_corner.xml, ic_code.xml), and launcher icons (ic_launcher.xml, ic_launcher_round.xml) indicates an effort to optimize storage by eliminating unnecessary assets."
https://github.com/ankidroid/Anki-Android.git,42ca2b5813a60c14e262a05b547cb81eeed30d3c,"refactor: use 'userAcceptsSchemaChange'
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The changes refactor a method to handle note type changes with error handling, introducing a try-catch block and a confirmation dialog. This refactoring improves code structure by extracting a separate path for ConfirmModSchemaException. The updated method is more modular and easier to understand."
https://github.com/mihonapp/mihon.git,e65634cb427eafe9e3bd192f9e8bf71f2243ce6c,"Bump coil version and some cleanup

Co-authored-by: renovate[bot] <29139614+renovate[bot]@users.noreply.github.com>
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactored the ImageLoader configuration, removing commented-out lines and redundant code. The changes include reordering components and renaming some methods (e.g., fetcherCoroutineContext to fetcherDispatcher). These modifications suggest an effort to simplify the code structure."
https://github.com/mihonapp/mihon.git,81448f5d01ba6c6fb69de10118519c1036c46965,"Minor cleanup
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The changes involve simplifying code by removing redundant imports, streamlining a conditional block in MainActivity by directly calling chapterCache.clear() without using lifecycleScope.launchIO, and minor adjustments in BackupCreator. These modifications aim at improving readability and reducing technical debt."
https://github.com/aniyomiorg/aniyomi.git,81448f5d01ba6c6fb69de10118519c1036c46965,"Minor cleanup
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The changes involve removing unused imports, minor code adjustments and reorganizing constants. These actions suggest an effort to declutter and improve readability. The removal of unnecessary coroutine scope usage and direct method calls also indicate a reduction in technical debt."
https://github.com/ankidroid/Anki-Android.git,8fb3d589903d76225d8f774b916d5a18501dfcf1,"[KotlinCleanup] file AutoSizeCheckBoxPreference.kt (#10775)

",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactors the AutoSizeCheckBoxPreference class by adding KotlinCleanup annotations and modifying code style, but not functionality. The changes seem to focus on code organization and adherence to coding standards rather than fixing performance or security issues."
https://github.com/zhanghai/MaterialFiles.git,712e99f479c2ae2cd58e5afb049bc8aa62a7e3ae,"[Refactor] Rename views.
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit refactors code by renaming views, specifically changing `binding.text` to `binding.textText`. This change improves code clarity and maintainability by making variable names more descriptive. The changes are limited to view binding updates in Kotlin files and corresponding layout XML files, indicating a focus on technical debt reduction."
https://github.com/mobile-dev-inc/Maestro.git,4bfd4c1ef38c552e0fa6790059771eb1ad430da0,"Tweak: allow JS injection for index selector (#658)

",SecurityVulnerability,llama4:latest,SecurityVulnerability,"The changes allow for JavaScript (JS) injection by modifying the `index` property from a String to an Int and removing script evaluation. This change enables potential JS execution, which could introduce security vulnerabilities if not properly sanitized."
https://github.com/streetcomplete/StreetComplete.git,456fab37a20011ffc92a1d8646ebfb27a28f818b,"Simplify main contributor parsing
",HighComplexityDebt,llama4:latest,HighComplexityDebt,"The commit simplifies main contributor parsing by introducing a new function `withLinkToGithubAccount` and modifying the `readMainContributors` function to use it. This refactoring reduces complexity by extracting a separate method for handling contributor links, making the code more modular and easier to understand. The changes also replace a complex conditional statement with a simpler regex-based approach."
https://github.com/florisboard/florisboard.git,652c7f4e4b5fd3a92658e35d8ebee4a7cf2ed23d,"Fix auto-capitalization and re-evaluate on new subtype (#1623)

Switching subtype forces a re-evaluation of the input shift state. Korean never auto-capitalizes anymore.
",SecurityVulnerability,llama4:latest,HighComplexityDebt,"The changes involve removing a method call to `updateCapsState()` and simplifying conditions in `updateCapsState()`, which indicates refactoring for improved code structure. The removal of locale-specific capitalization support also suggests reducing technical debt."
